2044.7,1016,749.3
2349.5,1066.8,749.3
2603.5,1066.8,749.3
1397,1397,762
1524,1524,762
1524,914.4,762
1524,914.4,762
1524,914.4,762
1219.2,711.2,762
1219.2,711.2,762
1219.2,711.2,762
1219.2,1219.2,762
1524,1524,762
1143,1143,749.3
1371.6,868.7,756.9
1524,914.4,736.6
1828.8,1066.8,736.6
1219.2,711.2,736.6
2133.6,1066.8,741.7
2032,812.8,787.4
1219.2,711.2,749.3
1524,914.4,749.3
1828.8,1066.8,749.3
2336.8,1066.8,762
2336.8,1066.8,762
1828.8,965.2,749.3
1524,1524,762
2743.2,1066.8,762
1925.3,1066.8,762
1295.4,1295.4,762
1143,1143,749.3
1219.2,711.2,749.3
1524,914.4,749.3
1828.8,1066.8,749.3
1219.2,711.2,749.3
1524,914.4,749.3
1828.8,1066.8,749.3
990.6,990.6,762
2336.8,1143,762
2032,1066.8,762
2540,1066.8,762
1981.2,965.2,749.3
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
990.6,990.6,762
1219.2,1219.2,736.6
1219.2,1219.2,736.6
1219.2,1219.2,723.9
1219.2,1219.2,749.3
2133.6,965.2,749.3
1524,1524,762
2044.7,1066.8,749.3
2336.8,1117.6,749.3
2590.8,1117.6,749.3
1600.2,901.7,762
1600.2,901.7,762
1371.6,1143,762
1651,952.5,762
1219.2,711.2,749.3
1219.2,711.2,749.3
1219.2,711.2,741.7
1219.2,711.2,774.7
1524,914.4,749.3
1524,914.4,749.3
1524,914.4,741.7
1524,914.4,774.7
1828.8,1066.8,749.3
1828.8,1066.8,749.3
1828.8,1066.8,741.7
1828.8,1066.8,774.7
1524,1524,762
1981.2,965.2,749.3
1143,1143,749.3
1143,1143,749.3
1524,1016,762
1999,995.7,749.3
2387.6,1066.8,749.3
1625.6,1625.6,762
1066.8,1066.8,762
1524,965.2,762
3022.6,965.2,749.3
2514.6,965.2,749.3
914.4,914.4,762
914.4,914.4,762
914.4,914.4,762
914.4,914.4,762
965.2,965.2,749.3
1066.8,1066.8,749.3
1219.2,1219.2,749.3
1219.2,1219.2,749.3
1473.2,939.8,749.3
1473.2,939.8,749.3
1270,711.2,762
1625.6,711.2,762
1270,762,762
1778,1016,762
2336.8,1016,762
2336.8,1016,762
1219.2,711.2,774.7
1219.2,711.2,774.7
1524,914.4,774.7
1524,914.4,774.7
1828.8,1066.8,774.7
1828.8,1066.8,774.7
1778,863.6,762
2133.6,965.2,749.3
2286,1016,762
1270,1041.4,762
1625.6,1625.6,762
1524,1524,749.3
1219.2,711.2,749.3
1828.8,1117.6,762
1219.2,1219.2,762
2082.8,1066.8,736.6
1219.2,1219.2,736.6
1651,965.2,749.3
2082.8,965.2,749.3
2641.6,1198.9,749.3
2794,1066.8,756.9
1219.2,711.2,749.3
1524,914.4,749.3
1219.2,711.2,749.3
1524,914.4,749.3
1828.8,1066.8,749.3
1219.2,711.2,749.3
1524,914.4,749.3
1828.8,1066.8,749.3
2006.6,965.2,762
