1422.4,736.6,807.7
1422.4,736.6,807.7
1422.4,736.6,807.7
1422.4,736.6,807.7
1257.3,749.3,787.4
1422.4,736.6,807.7
1079.5,685.8,685.8
1219.2,889,889
1219.2,889,889
1219.2,889,889
1219.2,889,889
1219.2,889,889
1422.4,736.6,807.7
1219.2,889,889
1244.6,914.4,914.4
