114.3,114.3,266.7
53.3,53.3,137.2
66.0,66.0,152.4
76.2,76.2,279.4
94.0,96.5,322.6
71.1,94.0,259.1
91.4,104.1,304.8
73.7,73.7,165.1
96.5,96.5,294.6
53.3,76.2,76.2
78.7,81.3,254.0
76.2,76.2,284.5
78.7,78.7,238.8
104.1,104.1,200.7
68.6,68.6,157.5
68.6,68.6,205.7
71.1,71.1,172.7
66.0,66.0,254.0
76.2,76.2,266.7
96.5,96.5,223.5
88.9,88.9,248.9
73.7,73.7,213.4
71.1,71.1,264.2
96.5,96.5,264.2
154.9,162.6,297.2
154.9,154.9,292.1
76.2,76.2,292.1
139.7,139.7,317.5
61.0,81.3,248.9
71.1,96.5,266.7
76.2,76.2,223.5
