1016,1016,381
1219.2,1219.2,381
1371.6,838.2,457.2
1219.2,1219.2,381
825.5,825.5,406.4
698.5,698.5,406.4
863.6,863.6,457.2
1173.5,571.5,266.7
914.4,914.4,469.9
787.4,787.4,411.5
1219.2,711.2,406.4
1219.2,711.2,406.4
1219.2,711.2,419.1
1219.2,711.2,419.1
1219.2,711.2,419.1
1219.2,711.2,419.1
1219.2,711.2,444.5
1219.2,711.2,444.5
1219.2,711.2,431.8
1219.2,711.2,431.8
914.4,914.4,406.4
914.4,914.4,406.4
914.4,914.4,406.4
914.4,914.4,419.1
914.4,914.4,419.1
914.4,914.4,419.1
914.4,914.4,419.1
914.4,914.4,419.1
914.4,914.4,419.1
914.4,914.4,444.5
914.4,914.4,444.5
914.4,914.4,444.5
1524,914.4,431.8
1524,914.4,431.8
914.4,914.4,431.8
1473.2,711.2,444.5
901.7,901.7,444.5
1219.2,609.6,508
1320.8,812.8,431.8
1320.8,685.8,457.2
767.1,767.1,393.7
767.1,767.1,381
767.1,767.1,393.7
977.9,977.9,436.9
1473.2,711.2,436.9
1371.6,812.8,457.2
1016,1016,381
889,889,381
1214.1,604.5,457.2
914.4,914.4,469.9
1524,914.4,419.1
1219.2,711.2,419.1
1524,914.4,406.4
1219.2,711.2,406.4
1524,914.4,444.5
1219.2,711.2,444.5
1524,914.4,419.1
1219.2,711.2,419.1
1524,914.4,431.8
1219.2,711.2,431.8
1219.2,711.2,419.1
914.4,914.4,419.1
1219.2,711.2,426.7
1219.2,711.2,431.8
1219.2,711.2,436.9
1219.2,711.2,431.8
1219.2,711.2,436.9
901.7,901.7,444.5
977.9,977.9,436.9
1346.2,609.6,381
1066.8,1066.8,406.4
711.2,457.2,800.1
990.6,990.6,393.7
767.1,767.1,381
767.1,767.1,381
767.1,767.1,381
767.1,767.1,381
800.1,800.1,355.6
1198.9,596.9,452.1
1320.8,660.4,436.9
787.4,787.4,406.4
774.7,546.1,426.7
787.4,787.4,406.4
787.4,787.4,401.3
1219.2,762,431.8
1016,1016,431.8
1016,1016,431.8
1214.1,604.5,436.9
1168.4,609.6,495.3
1198.9,698.5,452.1
1524,762,304.8
1016,1016,406.4
1371.6,914.4,444.5
1219.2,711.2,431.8
1524,558.8,457.2
863.6,863.6,419.1
1320.8,609.6,406.4
914.4,914.4,386.1
1320.8,609.6,406.4
