2184.4,914.4,812.8
2133.6,863.6,838.2
2316.5,883.9,640.1
2280.9,883.9,640.1
2133.6,914.4,706.1
2032,863.6,838.2
2540,914.4,812.8
2184.4,914.4,812.8
2540,914.4,812.8
2159,939.8,914.4
2336.8,990.6,762
2286,965.2,889
2197.1,868.7,736.6
2184.4,939.8,914.4
2590.8,965.2,889
1828.8,838.2,838.2
2032,838.2,838.2
2235.2,1092.2,939.8
2235.2,1092.2,812.8
3009.9,1003.3,711.2
2235.2,1092.2,812.8
2362.2,1041.4,939.8
2108.2,1041.4,939.8
2362.2,1041.4,939.8
2108.2,1041.4,939.8
2362.2,1041.4,939.8
2108.2,1041.4,939.8
2362.2,1168.4,635
2108.2,1168.4,635
2667,1168.4,635
2311.4,1003.3,863.6
2768.6,1003.3,863.6
2108.2,927.1,889
2108.2,927.1,889
2235.2,1092.2,812.8
2235.2,1092.2,812.8
2133.6,914.4,736.6
2362.2,1041.4,635
2108.2,1041.4,635
2667,1041.4,635
2197.1,889,787.4
2514.6,990.6,787.4
1778,927.1,711.2
2578.1,927.1,711.2
3390.9,927.1,711.2
2616.2,927.1,711.2
2362.2,1092.2,635
2362.2,1168.4,635
2108.2,1168.4,635
2108.2,1168.4,635
2197.1,889,787.4
2336.8,990.6,762
2032,863.6,838.2
1905,889,711.2
2514.6,1092.2,731.5
2463.8,889,673.1
2463.8,889,673.1
2247.9,1016,749.3
2247.9,1016,749.3
1955.8,965.2,812.8
2489.2,1231.9,876.3
2133.6,901.7,723.9
2235.2,977.9,825.5
2235.2,977.9,825.5
2311.4,1066.8,800.1
2247.9,1054.1,711.2
2349.5,952.5,812.8
2336.8,952.5,762
2019.3,1117.6,749.3
2197.1,889,787.4
2057.4,889,812.8
2616.2,914.4,736.6
2235.2,1092.2,939.8
2362.2,1168.4,635
2108.2,1168.4,635
2133.6,914.4,863.6
2260.6,1066.8,812.8
2235.2,1028.7,876.3
2235.2,965.2,660.4
2235.2,965.2,660.4
2235.2,1092.2,660.4
2235.2,1092.2,660.4
2235.2,1092.2,660.4
2235.2,965.2,660.4
2489.2,965.2,660.4
2489.2,1092.2,660.4
2489.2,965.2,660.4
2489.2,1092.2,660.4
2209.8,990.6,685.8
2286,1181.1,850.9
2197.1,1079.5,850.9
2603.5,1181.1,850.9
2603.5,1079.5,850.9
2108.2,863.6,868.7
2108.2,863.6,868.7
2184.4,1016,685.8
2286,914.4,749.3
2235.2,889,782.3
2336.8,1041.4,749.3
2209.8,990.6,685.8
2590.8,990.6,685.8
2590.8,990.6,889
2463.8,889,673.1
1930.4,889,833.1
2438.4,952.5,889
2235.2,863.6,673.1
2362.2,1041.4,635
2425.7,1016,749.3
2184.4,1016,685.8
2438.4,1016,685.8
2133.6,863.6,800.1
2120.9,914.4,800.1
2159,863.6,660.4
1828.8,838.2,838.2
2667,952.5,812.8
1828.8,838.2,838.2
1981.2,914.4,762
1981.2,914.4,762
2286,914.4,762
2286,914.4,762
1981.2,914.4,762
2120.9,914.4,800.1
2286,914.4,762
2209.8,990.6,685.8
2590.8,990.6,685.8
2590.8,990.6,685.8
2159,863.6,660.4
2209.8,990.6,685.8
2032,838.2,838.2
2159,863.6,660.4
2616.2,914.4,762
2616.2,914.4,762
2159,863.6,660.4
2667,1092.2,812.8
2667,1092.2,812.8
2667,1168.4,939.8
2667,1041.4,939.8
