1930.4,914.4,812.8
1930.4,901.7,762
1930.4,914.4,812.8
1905,939.8,914.4
1905,939.8,914.4
2032,990.6,762
1879.6,863.6,838.2
1879.6,812.8,800.1
1981.2,965.2,889
1930.4,1092.2,812.8
1930.4,1092.2,812.8
1854.2,1168.4,635
1828.8,927.1,889
1828.8,927.1,889
1854.2,1041.4,635
1828.8,901.7,723.9
1854.2,1168.4,635
2032,990.6,762
1828.8,889,787.4
2082.8,1066.8,800.1
1879.6,927.1,736.6
1828.8,889,787.4
1778,914.4,736.6
1955.8,1066.8,812.8
1930.4,965.2,660.4
1930.4,965.2,660.4
1930.4,1092.2,660.4
1930.4,1092.2,660.4
1930.4,965.2,660.4
1930.4,1092.2,660.4
2133.6,1117.6,914.4
1854.2,863.6,868.7
1854.2,863.6,868.7
1955.8,990.6,685.8
1955.8,990.6,685.8
1854.2,1041.4,635
1765.3,1016,749.3
1981.2,889,782.3
1981.2,914.4,749.3
1930.4,1016,685.8
1930.4,1016,685.8
1778,914.4,762
1955.8,990.6,685.8
1955.8,990.6,685.8
1778,914.4,762
