1549.4,2146.3,1574.8
1701.8,2260.6,1574.8
2108.2,2260.6,1574.8
2209.8,2374.9,1574.8
1638.3,2197.1,1021.1
2044.7,2197.1,1021.1
1638.3,2197.1,1021.1
2044.7,2197.1,1021.1
1752.6,2247.9,1092.2
2159,2247.9,1092.2
1752.6,2247.9,1092.2
2159,2247.9,1092.2
2286,1854.2,1371.6
2286,2260.6,1371.6
2311.4,1684,1524
2311.4,2103.1,1524
2324.1,1696.7,1498.6
2324.1,2103.1,1498.6
1663.7,2146.3,368.3
2070.1,2146.3,368.3
1701.8,2298.7,1143
2108.2,2298.7,1143
2006.6,2400.3,1143
1854.2,2387.6,1391.9
2273.3,2387.6,1391.9
1701.8,2255.5,1524
2108.2,2255.5,1524
1701.8,2255.5,1498.6
2108.2,2255.5,1498.6
1955.8,2458.7,939.8
2362.2,2458.7,939.8
2082.8,2209.8,1333.5
1595.1,2298.7,1188.7
2001.5,2298.7,1173.5
1524,2095.5,1524
1676.4,2209.8,1524
2082.8,2209.8,1524
2082.8,2311.4,1524
1524,2095.5,1333.5
1612.9,2209.8,1320.8
1612.9,2209.8,1320.8
2057.4,2209.8,1320.8
2057.4,2209.8,1320.8
1549.4,2171.7,1143
2108.2,2298.7,1143
1549.4,2095.5,1333.5
2082.8,2209.8,1333.5
1549.4,2120.9,1130.3
1671.3,2082.8,360.7
2077.7,2082.8,360.7
1671.3,2082.8,360.7
2077.7,2082.8,360.7
1671.3,2082.8,360.7
2077.7,2082.8,360.7
1671.3,2082.8,360.7
2077.7,2082.8,360.7
1651,2113.3,368.3
2052.3,2113.3,368.3
1681.5,2209.8,1193.8
2087.9,2214.9,1193.8
1671.3,2286,1219.2
2077.7,2286,1219.2
1701.8,2298.7,1143
2006.6,2400.3,1143
1676.4,2209.8,1333.5
2082.8,2209.8,1333.5
1986.3,2311.4,1333.5
1600.2,2235.2,1574.8
2006.6,2235.2,1574.8
2247.9,2540,939.8
2247.9,2362.2,939.8
1600.2,2235.2,1574.8
2006.6,2235.2,1574.8
1645.9,2128.5,990.6
1727.2,2362.2,1041.4
2133.6,2362.2,1041.4
2052.3,2128.5,990.6
1854.2,2418.1,1391.9
2260.6,2418.1,1391.9
1701.8,2286,1524
2108.2,2286,1524
1701.8,2286,1498.6
2108.2,2286,1498.6
1701.8,2255.5,1219.2
2108.2,2255.5,1219.2
1701.8,2255.5,1219.2
2108.2,2255.5,1219.2
1643.4,2126,990.6
2052.3,2128.5,990.6
1595.1,2359.7,1168.4
1765.3,2235.2,965.2
2247.9,2235.2,965.2
1765.3,2235.2,965.2
2171.7,2235.2,965.2
2001.5,2291.1,1188.7
1765.3,2235.2,965.2
2171.7,2235.2,965.2
1765.3,2235.2,965.2
2171.7,2235.2,965.2
1620.5,2103.1,317.5
2026.9,2103.1,317.5
1498.6,2026.9,1168.4
1648.5,2156.5,1168.4
2057.4,2156.5,1168.4
1676.4,2260.6,1320.8
2082.8,2260.6,1320.8
1600.2,2120.9,1270
2006.6,2120.9,1270
1663.7,2273.3,1358.9
2108.2,2273.3,1358.9
1663.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1663.7,2270.8,1358.9
2110.7,2270.8,1358.9
1498.6,2032,1168.4
1651,2159,1168.4
2057.4,2159,1168.4
1671.3,2197.1,1397
2070.1,2197.1,1397
2120.9,1600.2,1264.9
2120.9,2006.6,1264.9
2120.9,1600.2,1264.9
2120.9,2006.6,1264.9
1727.2,2247.9,1130.3
2133.6,2247.9,1130.3
1841.5,203.2,101.6
1727.2,2247.9,1130.3
2133.6,2247.9,1130.3
1854.2,2260.6,1371.6
2260.6,2260.6,1371.6
1701.8,2273.3,1524
2108.2,2273.3,1524
1701.8,2240.3,1219.2
2108.2,2240.3,1219.2
1701.8,2273.3,1498.6
2108.2,2273.3,1498.6
1549.4,2171.7,965.2
1701.8,2298.7,965.2
2108.2,2298.7,965.2
2209.8,2400.3,965.2
2146.3,2260.6,1099.8
2552.7,2260.6,1099.8
1597.7,2131.1,1270
1597.7,2009.1,1270
1651,2209.8,1016
2044.7,2209.8,1016
1727.2,2133.6,1219.2
2133.6,2133.6,1219.2
1549.4,2044.7,1143
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1595.1,2291.1,1168.4
2001.5,2291.1,1188.7
2001.5,2291.1,1188.7
1595.1,2359.7,1168.4
1727.2,2133.6,1219.2
1549.4,2164.1,965.2
2133.6,2133.6,1219.2
1618,2148.8,2019.3
2024.4,2148.8,2019.3
1620.5,2148.8,2014.2
2026.9,2146.3,2019.3
1618,2148.8,1270
2024.4,2148.8,1270
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1676.4,2209.8,1333.5
2082.8,2209.8,1333.5
1986.3,2311.4,1333.5
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1645.9,2164.1,1358.9
2082.8,2164.1,1358.9
1676.4,2184.4,1219.2
2082.8,2184.4,1219.2
1524,2095.5,1333.5
