88.9,114.3,154.9
88.9,91.4,104.1
99.1,99.1,119.4
86.4,86.4,99.1
99.1,104.1,119.4
88.9,88.9,96.5
53.3,101.6,157.5
88.9,91.4,119.4
66.0,66.0,114.3
99.1,106.7,114.3
78.7,78.7,104.1
114.3,114.3,91.4
86.4,86.4,99.1
78.7,78.7,99.1
78.7,78.7,109.2
