1993.9,889.0,774.7
2590.8,1397.0,929.6
2667.0,1930.4,889.0
1657.4,787.4,774.7
1930.4,861.1,718.8
1800.9,878.8,789.9
914.4,660.4,660.4
1524.0,1524.0,863.6
812.8,711.2,635.0
980.4,731.5,502.9
990.6,990.6,711.2
812.8,711.2,635.0
838.2,812.8,635.0
609.6,558.8,508.0
