787.4,660.4,1092.2
901.7,628.6,552.4
482.6,596.9,355.6
482.6,596.9,355.6
482.6,596.9,355.6
482.6,596.9,355.6
482.6,596.9,355.6
508,431.8,381
482.6,596.9,355.6
508,431.8,381
261.6,208.3,40.6
508,406.4,635
500.4,279.4,279.4
