1422.4,457.2,863.6
1422.4,482.6,889
1397,457.2,850.9
1397,457.2,850.9
1397,457.2,863.6
1422.4,457.2,807.7
1117.6,457.2,787.4
1422.4,457.2,807.7
927.1,457.2,1028.7
939.8,482.6,812.8
1473.2,482.6,850.9
914.4,469.9,863.6
1422.4,1422.4,889
1524,457.2,838.2
914.4,469.9,863.6
1275.1,469.9,863.6
1275.1,469.9,863.6
1371.6,469.9,889
1371.6,469.9,889
1417.3,482.6,901.7
914.4,482.6,812.8
914.4,482.6,812.8
1473.2,482.6,850.9
1397,482.6,901.7
1333.5,482.6,812.8
1270,469.9,863.6
914.4,457.2,863.6
1366.5,457.2,850.9
1473.2,482.6,812.8
1117.6,457.2,787.4
939.8,457.2,850.9
939.8,457.2,850.9
1366.5,457.2,850.9
939.8,457.2,850.9
1366.5,457.2,850.9
914.4,482.6,833.1
1391.9,487.7,838.2
1391.9,487.7,838.2
914.4,482.6,833.1
914.4,457.2,863.6
914.4,457.2,863.6
1397,457.2,863.6
1397,457.2,863.6
1473.2,482.6,850.9
977.9,482.6,838.2
1376.7,487.7,838.2
965.2,457.2,843.3
965.2,457.2,843.3
1422.4,457.2,843.3
1422.4,457.2,843.3
