1651,462.3,889
1574.8,457.2,838.2
1828.8,457.2,914.4
1574.8,482.6,863.6
817.9,558.8,787.4
817.9,558.8,787.4
1833.9,528.3,952.5
965.2,508,850.9
1778,482.6,787.4
1727.2,533.4,889
1803.4,508,850.9
1803.4,457.2,762
1854.2,457.2,762
1574.8,482.6,863.6
1270,406.4,866.1
1778,482.6,863.6
1800.9,457.2,762
901.7,419.1,901.7
1752.6,452.1,800.1
1651,457.2,812.8
2387.6,1168.4,762
1676.4,558.8,787.4
1828.8,457.2,812.8
1955.8,457.2,774.7
1727.2,482.6,762
1625.6,508,863.6
1778,482.6,838.2
1701.8,482.6,965.2
1612.9,482.6,812.8
1778,487.7,863.6
